episode_id,policy_model,checkpoint_variant,task,object,tote_placement,external_camera,created_ts_ns,utc_date,session_id,meta_source_path,meta_sha256,static_source_path,static_sha256,initial_item_count
000000000391,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,right,1773420603222020801,2026-03-13,,phail/v1.0/dataset/rollouts/000000000000/000000000391/meta.json,ab78e933e4e91300cdaffbadc4773544eaec12d03d9dfaae55be1c9bd1330d4f,phail/v1.0/dataset/rollouts/000000000000/000000000391/static.json,799af126ea714a741228eac6a8a3e45032e313925ab9a609ba866b818022a530,8
000000000392,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,left,1773751861522395810,2026-03-17,,phail/v1.0/dataset/rollouts/000000000000/000000000392/meta.json,71184d4b9d1a58a8a46906c99a98715859e9ae54c102e72cd06974544b1cb981,phail/v1.0/dataset/rollouts/000000000000/000000000392/static.json,6b819c53e607d0121022607f48aea9a5a6d74b4139ef7d1b43792cc009459fc0,8
000000000393,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,left,1773752425694964660,2026-03-17,,phail/v1.0/dataset/rollouts/000000000000/000000000393/meta.json,a8ce79415b563ea71f5cdd0d2777fb223564b1cb1e6e25c82958b8180bba88bd,phail/v1.0/dataset/rollouts/000000000000/000000000393/static.json,55ca89c74527c00f52199d220f8ba0afa72fbc638ef992855b6716c53bc68c18,8
000000000394,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,left,left,1773754888331689628,2026-03-17,,phail/v1.0/dataset/rollouts/000000000000/000000000394/meta.json,63945430b77a1a32ddb00d46ef67fc355cea42ae4bff3035a2a3b6471af8d36e,phail/v1.0/dataset/rollouts/000000000000/000000000394/static.json,2c20219720ef0585838f204c2da7d27c71026f52858736252a1cf61e96d4db54,8
000000000395,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,left,1773755168554806990,2026-03-17,,phail/v1.0/dataset/rollouts/000000000000/000000000395/meta.json,67b78314e710e7018f34ae2e893c1f9aad85d9896eb3d89da3c4f174b9888760,phail/v1.0/dataset/rollouts/000000000000/000000000395/static.json,ca54c94f122711a192ef3e48996ce196c3bb21415a81ee52a6463fc311a981d5,8
000000000396,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,right,1773756905404945877,2026-03-17,,phail/v1.0/dataset/rollouts/000000000000/000000000396/meta.json,60b66284c4a4525f730c10a6d0ca2b47e67e1214a8250339d75b9dcd21a8c298,phail/v1.0/dataset/rollouts/000000000000/000000000396/static.json,11b953a0f93768dc5958d2d656c2952afd5d3fb6896fce50fac5637b4c8660b0,8
000000000397,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,left,right,1773757017862242608,2026-03-17,,phail/v1.0/dataset/rollouts/000000000000/000000000397/meta.json,68a6ae42e1242b300eb4a49977b7c578b90687410b4e2949a428ec48af77e468,phail/v1.0/dataset/rollouts/000000000000/000000000397/static.json,65d7e8fa38b250c4b266be0aa0dc54d2a8d1069657474344d2cfe41112d51a69,8
000000000398,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,right,1773757305225206795,2026-03-17,,phail/v1.0/dataset/rollouts/000000000000/000000000398/meta.json,00c362f23c50a044563e19cd7acbd3a3b09b82d473370d50eac65bec6542f5b0,phail/v1.0/dataset/rollouts/000000000000/000000000398/static.json,29877b8678f86e047c65488b5e10cb38a25ffd2eee6499aaf7024046a9e24b68,8
000000000399,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,right,1773758110329842884,2026-03-17,,phail/v1.0/dataset/rollouts/000000000000/000000000399/meta.json,0842347a8e2f3ac5e7f00c84371d56b82f7660145cf4c900badafabb4752c78c,phail/v1.0/dataset/rollouts/000000000000/000000000399/static.json,ca64d334cbcc31ffb5b0cf729c7ff842047a1099a17cf0dfd2c30ecd4cdc7e48,8
000000000400,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,left,right,1773758416971511702,2026-03-17,,phail/v1.0/dataset/rollouts/000000000000/000000000400/meta.json,232062af1be9d2f94d510f114cf53f588f238f35456c28797e1eea34cb0b96cd,phail/v1.0/dataset/rollouts/000000000000/000000000400/static.json,1d889c1f22f60e09025bc5e91a22dd655277970f25912b0369d832f0a7633b68,8
000000000401,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,right,1773759018224958738,2026-03-17,,phail/v1.0/dataset/rollouts/000000000000/000000000401/meta.json,b1c132e0b9c5470febe7cd78f2416107e9768181f592636ef610a50a75548b44,phail/v1.0/dataset/rollouts/000000000000/000000000401/static.json,3414d0461112284b5c351855448339ebe5c2def5ce407270968cf49af1a8c9e3,4
000000000402,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,right,1773759274412263684,2026-03-17,,phail/v1.0/dataset/rollouts/000000000000/000000000402/meta.json,5d6f68358c13f7219d98ff1b998360dc4c572b6c9edfd5781d4890412e71fab8,phail/v1.0/dataset/rollouts/000000000000/000000000402/static.json,37b24689a3f1b89f92d3929408813ac8ece94b52d4d11d5853f008545de09406,4
000000000403,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,right,1773759684826151824,2026-03-17,,phail/v1.0/dataset/rollouts/000000000000/000000000403/meta.json,c07a85804dfb311e996748c093347811573c27c3cde5e712e29a52b6ba86b89a,phail/v1.0/dataset/rollouts/000000000000/000000000403/static.json,dfd201d94605719470c68c5d421eee495173d11cfb6e515ede8f98d2f0fe84d0,4
000000000404,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,left,1773760701125856024,2026-03-17,,phail/v1.0/dataset/rollouts/000000000000/000000000404/meta.json,8a582ea2ceb510762f58abd99540b9ffc0a2953a8a1ad2b64c20118cc05862b6,phail/v1.0/dataset/rollouts/000000000000/000000000404/static.json,8698aece32205473b0503e256ab829827a41c7a337bf717166c127f0680c92be,4
000000000405,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,left,1773760887485250056,2026-03-17,,phail/v1.0/dataset/rollouts/000000000000/000000000405/meta.json,c4adebe782933d0ee896b3be437fb78d713f0414852ae98a291438516863cee0,phail/v1.0/dataset/rollouts/000000000000/000000000405/static.json,523aba605aabb70081a6a1e4d53615406fabad4e4a1e9884c9fee1947faf5cd7,4
000000000406,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,left,1773761039207965656,2026-03-17,,phail/v1.0/dataset/rollouts/000000000000/000000000406/meta.json,98843078d54be139e6772b9a39aa2b5777228f1c1eb10686146732db11a79d59,phail/v1.0/dataset/rollouts/000000000000/000000000406/static.json,6b82c09877fa552cd0390f2522bcb1d25fabdfd0cff0d7380539fad446ce10d0,4
000000000407,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,left,1773761190330492521,2026-03-17,,phail/v1.0/dataset/rollouts/000000000000/000000000407/meta.json,7ae5925a936a106da1516de805ebdf3d6eca4ccfae096bdb72de0bbbd9a4011c,phail/v1.0/dataset/rollouts/000000000000/000000000407/static.json,8f5e62c9c225ed41141b4f917aaaf993d92d65840b580a909674076e6bac5147,4
000000000408,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,left,1773761395994494153,2026-03-17,,phail/v1.0/dataset/rollouts/000000000000/000000000408/meta.json,b8c3bde744b82b317f96cd155c331ddd5b2d1a9d523ecb8b19f26d190e4bdc94,phail/v1.0/dataset/rollouts/000000000000/000000000408/static.json,16d95c3ce5999bb392b11b09a91601558152772c2e961c86ad721124689b58cf,4
000000000409,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,left,1773761603052066135,2026-03-17,,phail/v1.0/dataset/rollouts/000000000000/000000000409/meta.json,e622066aa693f2a852e3f059bc9edcece081a07e725ad09eee1260f76babe531,phail/v1.0/dataset/rollouts/000000000000/000000000409/static.json,aa0726896e9eeec12d0526c7438a39c5e41d8fb19872a9b66b6ce2b73ce91d00,4
000000000410,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,left,1773761784433424005,2026-03-17,,phail/v1.0/dataset/rollouts/000000000000/000000000410/meta.json,478e23b4c55e2598acd2c7f1a59230cad9d634555254a838fe0b5258c26f9b4c,phail/v1.0/dataset/rollouts/000000000000/000000000410/static.json,e054904b7e0c52a59ac3217f5df525025ae3e4cebb05c03f2b656810271649ed,4
000000000411,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,right,left,1773762509489401952,2026-03-17,,phail/v1.0/dataset/rollouts/000000000000/000000000411/meta.json,7d8ef4fe295c271110142d0916e9cc68dcb33b4fe1771b8b90f424dc32121aff,phail/v1.0/dataset/rollouts/000000000000/000000000411/static.json,55f88439e7c3ea23d0569ad9bfaaef2a5449ef787dfccc94116c9cbf29fc8bd6,8
000000000412,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,left,left,1773762792638937138,2026-03-17,,phail/v1.0/dataset/rollouts/000000000000/000000000412/meta.json,28957e42e00c6b06307cb41a7cc880e79b1fb9e17fcfe52bd3d8bbadcbf2aba9,phail/v1.0/dataset/rollouts/000000000000/000000000412/static.json,6254ac9e42189f0feeaa2df282fba6ff0992f0069e633099e9d0cdb6226ebe8c,8
000000000413,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,right,left,1773763113926382627,2026-03-17,,phail/v1.0/dataset/rollouts/000000000000/000000000413/meta.json,dab39cae24ebd3b6f0e5e585ed36d28ec3d6f9b12ac42fb4944ffd4d37a02c19,phail/v1.0/dataset/rollouts/000000000000/000000000413/static.json,a5d093901a1a7022d40088e33b493afac7f89ca3c4d3ef8223967d097cee47bb,8
000000000414,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,left,left,1773764063741661274,2026-03-17,,phail/v1.0/dataset/rollouts/000000000000/000000000414/meta.json,5c48b054850e1cd3ce841347de6dd67da0dacf233605f92c889b6af9fe38f930,phail/v1.0/dataset/rollouts/000000000000/000000000414/static.json,b95d8a2fbfbff78c9bdd16b08dec97b78665b80a3b78ebaa6cd01132e2781eea,8
000000000415,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,left,1773912958991126537,2026-03-19,,phail/v1.0/dataset/rollouts/000000000000/000000000415/meta.json,9f05c5e1a73d6698ba90aefe8192467c80d9b48451c1fae91bc219d749ebf47d,phail/v1.0/dataset/rollouts/000000000000/000000000415/static.json,f4e91dde3de4b8d29145ee7064ea9534f7be3359ee34090a0d9e395396742521,8
000000000416,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,left,1773913225927431309,2026-03-19,,phail/v1.0/dataset/rollouts/000000000000/000000000416/meta.json,fa1576e38264a5d3f1d6d7ee92c2c24fefc0de70e49412913541a3e6cd7b85e0,phail/v1.0/dataset/rollouts/000000000000/000000000416/static.json,2b6fd12da47871f1ad0cc50e5a4e668ee8dcec640d517688d6289d7bd52474ff,8
000000000417,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,left,1773913516484964830,2026-03-19,,phail/v1.0/dataset/rollouts/000000000000/000000000417/meta.json,d22770e0083f83eb4d5eae571d58ebda1fa4a127432e9180501f8551060a4d1f,phail/v1.0/dataset/rollouts/000000000000/000000000417/static.json,df730184879da4977fe348833cf7aad7fe568fa288e78f0acbec0b13ebb3cb10,8
000000000418,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,left,1773913788323953611,2026-03-19,,phail/v1.0/dataset/rollouts/000000000000/000000000418/meta.json,1ee60c82a65953784c384172b11991135bdcb478c2d0a1ac3c3d4d5d6e988870,phail/v1.0/dataset/rollouts/000000000000/000000000418/static.json,b1da20e16c9e095980338803026a975b682d2f21fa379a81c49a5e2647da20d7,8
000000000419,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,left,1773914100183097698,2026-03-19,,phail/v1.0/dataset/rollouts/000000000000/000000000419/meta.json,eb495460199221784681ada12c707fa0833459da21b7ce0d67e71d5a95f652f6,phail/v1.0/dataset/rollouts/000000000000/000000000419/static.json,aa0d9881ca957c53f1a117108635b520cefb439b0602271ecfaa047ce5dc5ee2,8
000000000420,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,left,1773914410872496529,2026-03-19,,phail/v1.0/dataset/rollouts/000000000000/000000000420/meta.json,e7efd08bc956b9203690f85d5d91cf75117d6072c0bedc1815708bd4a06ce822,phail/v1.0/dataset/rollouts/000000000000/000000000420/static.json,cb7d2ccd275e4a4d4d45acfb298e042f8980f2db9e71a9a9dfe8ff56814ffac4,8
000000000421,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,left,1773914561185667462,2026-03-19,,phail/v1.0/dataset/rollouts/000000000000/000000000421/meta.json,a9fc27f5eb76b9c7ce179c2d4b322bbf6eaec9f8cb67453f206f2b6dd3cd0ec7,phail/v1.0/dataset/rollouts/000000000000/000000000421/static.json,88df8192ccded7b5726f1725eed0a2246f7c246a4d02e88e1479f3d8b593e3b1,8
000000000422,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,left,1773914880304068691,2026-03-19,,phail/v1.0/dataset/rollouts/000000000000/000000000422/meta.json,09088d86ba4b62d2d6402cd85f90f4b2bb84a076b92797c6fe2f1fab02fa6e8c,phail/v1.0/dataset/rollouts/000000000000/000000000422/static.json,d23bcc5f4e7a485225353a6e398e0f9f0da982d5afd104fea6cc3728df6d8e94,8
000000000423,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,left,1773915280832884345,2026-03-19,,phail/v1.0/dataset/rollouts/000000000000/000000000423/meta.json,afa7c3137859faeac5f5e98f96439d20823dab37ca8cf8d16823bc5101bee2c7,phail/v1.0/dataset/rollouts/000000000000/000000000423/static.json,2d9f5f8394f603fce25fd0ed4752d8edb8ace359ff5b0f1203a5d5311edd4e6f,8
000000000424,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,left,1773915679125419316,2026-03-19,,phail/v1.0/dataset/rollouts/000000000000/000000000424/meta.json,8510bde408139d274f82f2d8006f8b8ad36729c05b87b1faa8f2b7300f72efc8,phail/v1.0/dataset/rollouts/000000000000/000000000424/static.json,a529d774543798d8e6f8ac4f83e00ff7537c543cc8868d069e430c2eb7d4a71d,8
000000000425,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,right,1773916019137413178,2026-03-19,,phail/v1.0/dataset/rollouts/000000000000/000000000425/meta.json,8bb283973b2028ade4f7768c961231221209d8ee6fe64c7623e7e6b5d0572818,phail/v1.0/dataset/rollouts/000000000000/000000000425/static.json,4e98e3c6d3cc14d5ad87f093a333d7d933eec201d990d8e1eb50612789ab4313,8
000000000426,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,right,1773916490366781871,2026-03-19,,phail/v1.0/dataset/rollouts/000000000000/000000000426/meta.json,ffda4ab15d3a81f9abd8b9923aaf8699c6f0830ba0f5fff204d200041eaeff84,phail/v1.0/dataset/rollouts/000000000000/000000000426/static.json,9759e40c85582928159516d9e553caece741d07964000431e9abef3bb1133f5d,8
000000000427,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,right,1773917332778175248,2026-03-19,,phail/v1.0/dataset/rollouts/000000000000/000000000427/meta.json,566bb8a3fd698efe80c95205216f18a07266b24e0a53bbf44bd89fae8ba94d72,phail/v1.0/dataset/rollouts/000000000000/000000000427/static.json,3fc994409712ed3b14df8c59e10ec7e9ea0cd5d9c13d8b18961763cee62621ee,8
000000000428,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,right,1773918615005300416,2026-03-19,,phail/v1.0/dataset/rollouts/000000000000/000000000428/meta.json,141c67880d2e1909103356e6242a9d019ab89e6668976e42fe1e3504843699ba,phail/v1.0/dataset/rollouts/000000000000/000000000428/static.json,c6998f7d28698c2fdb84f658bff587c07e94dec9ef7af9bab57cd5f8154b4c00,8
000000000429,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,right,1773918773398253460,2026-03-19,,phail/v1.0/dataset/rollouts/000000000000/000000000429/meta.json,f4e1f72668583abee46ae692a00858593b9619b4ffd5d5110e99ca4fd01cbb0d,phail/v1.0/dataset/rollouts/000000000000/000000000429/static.json,ba5979562b3ce7892ee7eedc857a27cf23531a589768315c9b5d5d7bb54bffb4,8
